date,floor,unit,water_usage,num_residents,unit_size
2024-09-16,3,2,799.54,4,142
2024-09-17,3,2,946.24,4,142
2024-09-18,3,2,1207.95,4,142
2024-09-19,3,2,959.31,4,142
2024-09-20,3,2,844.87,4,142
2024-09-21,3,2,714.8,4,142
2024-09-22,3,2,845.79,4,142
2024-09-23,3,2,711.53,4,142
2024-09-24,3,2,1382.72,4,142
2024-09-25,3,2,918.01,4,142
2024-09-26,3,2,1333.48,4,142
2024-09-27,3,2,529.5,4,142
2024-09-28,3,2,666.05,4,142
2024-09-29,3,2,777.62,4,142
2024-09-30,3,2,886.24,4,142
2024-10-01,3,2,999.19,4,142
2024-10-02,3,2,1469.21,4,142
2024-10-03,3,2,868.6,4,142
2024-10-04,3,2,991.5,4,142
2024-10-05,3,2,528.34,4,142
2024-10-06,3,2,917.06,4,142
2024-10-07,3,2,1063.61,4,142
2024-10-08,3,2,876.25,4,142
2024-10-09,3,2,679.38,4,142
2024-10-10,3,2,1313.74,4,142
2024-10-11,3,2,640.07,4,142
2024-10-12,3,2,696.07,4,142
2024-10-13,3,2,1219.04,4,142
2024-10-14,3,2,980.5,4,142
2024-10-15,3,2,1145.27,4,142
2024-10-16,3,2,564.11,4,142
2024-10-17,3,2,870.78,4,142
2023-10-19,3,3,661.21,5,115
2023-10-20,3,3,845.0,5,115
2023-10-21,3,3,574.8,5,115
2023-10-22,3,3,969.63,5,115
2023-10-23,3,3,680.28,5,115
2023-10-24,3,3,520.59,5,115
2023-10-25,3,3,970.96,5,115
2023-10-26,3,3,678.74,5,115
2023-10-27,3,3,492.72,5,115
2023-10-28,3,3,601.41,5,115
2023-10-29,3,3,503.25,5,115
2023-10-30,3,3,799.47,5,115
2023-10-31,3,3,1117.52,5,115
2023-11-01,3,3,1350.22,5,115
2023-11-02,3,3,920.71,5,115
2023-11-03,3,3,595.82,5,115
2023-11-04,3,3,574.47,5,115
2023-11-05,3,3,820.82,5,115
2023-11-06,3,3,461.89,5,115
2023-11-07,3,3,1137.67,5,115
2023-11-08,3,3,993.01,5,115
2023-11-09,3,3,956.28,5,115
2023-11-10,3,3,905.48,5,115
2023-11-11,3,3,1046.79,5,115
2023-11-12,3,3,1000.56,5,115
2023-11-13,3,3,886.47,5,115
2023-11-14,3,3,1151.82,5,115
2023-11-15,3,3,868.95,5,115
2023-11-16,3,3,634.06,5,115
2023-11-17,3,3,724.34,5,115
2023-11-18,3,3,836.61,5,115
2023-11-19,3,3,1255.89,5,115
2023-11-20,3,3,1047.65,5,115
2023-11-21,3,3,1366.16,5,115
2023-11-22,3,3,534.76,5,115
2023-11-23,3,3,870.11,5,115
2023-11-24,3,3,486.13,5,115
2023-11-25,3,3,444.47,5,115
2023-11-26,3,3,765.81,5,115
2023-11-27,3,3,950.49,5,115
2023-11-28,3,3,955.44,5,115
2023-11-29,3,3,1372.52,5,115
2023-11-30,3,3,1181.55,5,115
2023-12-01,3,3,462.33,5,115
2023-12-02,3,3,810.9,5,115
2023-12-03,3,3,997.99,5,115
2023-12-04,3,3,648.2,5,115
2023-12-05,3,3,753.81,5,115
2023-12-06,3,3,1079.37,5,115
2023-12-07,3,3,857.09,5,115
2023-12-08,3,3,563.97,5,115
2023-12-09,3,3,429.38,5,115
2023-12-10,3,3,774.92,5,115
2023-12-11,3,3,1618.73,5,115
2023-12-12,3,3,1256.44,5,115
2023-12-13,3,3,1411.03,5,115
2023-12-14,3,3,994.17,5,115
2023-12-15,3,3,817.35,5,115
2023-12-16,3,3,678.86,5,115
2023-12-17,3,3,494.11,5,115
2023-12-18,3,3,751.93,5,115
2023-12-19,3,3,1048.85,5,115
2023-12-20,3,3,839.84,5,115
2023-12-21,3,3,439.92,5,115
2023-12-22,3,3,985.45,5,115
2023-12-23,3,3,629.45,5,115
2023-12-24,3,3,817.63,5,115
2023-12-25,3,3,1152.13,5,115
2023-12-26,3,3,1016.29,5,115
2023-12-27,3,3,1071.39,5,115
2023-12-28,3,3,935.89,5,115
2023-12-29,3,3,515.57,5,115
2023-12-30,3,3,513.28,5,115
2023-12-31,3,3,693.53,5,115
2024-01-01,3,3,988.05,5,115
2024-01-02,3,3,1087.36,5,115
2024-01-03,3,3,818.02,5,115
2024-01-04,3,3,1369.13,5,115
2024-01-05,3,3,845.03,5,115
2024-01-06,3,3,675.75,5,115
2024-01-07,3,3,731.39,5,115
2024-01-08,3,3,722.66,5,115
2024-01-09,3,3,812.03,5,115
2024-01-10,3,3,634.98,5,115
2024-01-11,3,3,874.69,5,115
2024-01-12,3,3,794.16,5,115
2024-01-13,3,3,616.64,5,115
2024-01-14,3,3,767.74,5,115
2024-01-15,3,3,1485.91,5,115
2024-01-16,3,3,938.42,5,115
2024-01-17,3,3,1095.47,5,115
2024-01-18,3,3,844.23,5,115
2024-01-19,3,3,770.69,5,115
2024-01-20,3,3,745.46,5,115
2024-01-21,3,3,936.62,5,115
2024-01-22,3,3,527.6,5,115
2024-01-23,3,3,999.31,5,115
2024-01-24,3,3,733.46,5,115
2024-01-25,3,3,748.71,5,115
2024-01-26,3,3,792.66,5,115
2024-01-27,3,3,745.78,5,115
2024-01-28,3,3,747.3,5,115
2024-01-29,3,3,958.48,5,115
2024-01-30,3,3,1203.33,5,115
2024-01-31,3,3,1379.49,5,115
2024-02-01,3,3,989.29,5,115
2024-02-02,3,3,683.06,5,115
2024-02-03,3,3,577.78,5,115
2024-02-04,3,3,498.28,5,115
2024-02-05,3,3,870.72,5,115
2024-02-06,3,3,942.34,5,115
2024-02-07,3,3,1001.83,5,115
2024-02-08,3,3,881.88,5,115
2024-02-09,3,3,946.09,5,115
2024-02-10,3,3,688.78,5,115
2024-02-11,3,3,1009.82,5,115
2024-02-12,3,3,715.6,5,115
2024-02-13,3,3,1224.88,5,115
2024-02-14,3,3,587.19,5,115
2024-02-15,3,3,493.46,5,115
2024-02-16,3,3,784.18,5,115
2024-02-17,3,3,460.06,5,115
2024-02-18,3,3,1635.22,5,115
2024-02-19,3,3,861.61,5,115
2024-02-20,3,3,972.14,5,115
2024-02-21,3,3,754.04,5,115
2024-02-22,3,3,782.07,5,115
2024-02-23,3,3,754.45,5,115
2024-02-24,3,3,664.92,5,115
2024-02-25,3,3,822.28,5,115
2024-02-26,3,3,618.17,5,115
2024-02-27,3,3,808.86,5,115
2024-02-28,3,3,1079.96,5,115
2024-02-29,3,3,757.17,5,115
2024-03-01,3,3,762.24,5,115
2024-03-02,3,3,725.44,5,115
2024-03-03,3,3,955.21,5,115
2024-03-04,3,3,803.72,5,115
2024-03-05,3,3,604.64,5,115
2024-03-06,3,3,1050.97,5,115
2024-03-07,3,3,786.92,5,115
2024-03-08,3,3,847.91,5,115
2024-03-09,3,3,813.35,5,115
2024-03-10,3,3,811.38,5,115
2024-03-11,3,3,972.62,5,115
2024-03-12,3,3,1020.76,5,115
2024-03-13,3,3,578.88,5,115
2024-03-14,3,3,604.38,5,115
2024-03-15,3,3,603.7,5,115
2024-03-16,3,3,514.83,5,115
2024-03-17,3,3,1427.94,5,115
2024-03-18,3,3,981.53,5,115
2024-03-19,3,3,1009.43,5,115
2024-03-20,3,3,812.74,5,115
2024-03-21,3,3,408.8,5,115
2024-03-22,3,3,588.69,5,115
2024-03-23,3,3,880.1,5,115
2024-03-24,3,3,825.46,5,115
2024-03-25,3,3,856.28,5,115
2024-03-26,3,3,1222.53,5,115
2024-03-27,3,3,1095.32,5,115
2024-03-28,3,3,939.36,5,115
2024-03-29,3,3,497.14,5,115
2024-03-30,3,3,808.42,5,115
2024-03-31,3,3,1125.83,5,115
2024-04-01,3,3,1097.9,5,115
2024-04-02,3,3,983.26,5,115
2024-04-03,3,3,927.66,5,115
2024-04-04,3,3,590.23,5,115
2024-04-05,3,3,402.52,5,115
2024-04-06,3,3,384.11,5,115
2024-04-07,3,3,769.98,5,115
2024-04-08,3,3,547.39,5,115
2024-04-09,3,3,1320.15,5,115
2024-04-10,3,3,573.1,5,115
2024-04-11,3,3,536.44,5,115
2024-04-12,3,3,922.27,5,115
2024-04-13,3,3,700.78,5,115
2024-04-14,3,3,1078.95,5,115
2024-04-15,3,3,690.27,5,115
2024-04-16,3,3,1087.79,5,115
2024-04-17,3,3,1023.96,5,115
2024-04-18,3,3,1081.11,5,115
2024-04-19,3,3,754.53,5,115
2024-04-20,3,3,788.21,5,115
2024-04-21,3,3,1042.05,5,115
2024-04-22,3,3,419.62,5,115
2024-04-23,3,3,1086.74,5,115
2024-04-24,3,3,989.72,5,115
2024-04-25,3,3,1182.78,5,115
2024-04-26,3,3,720.26,5,115
2024-04-27,3,3,855.79,5,115
2024-04-28,3,3,1343.16,5,115
2024-04-29,3,3,1335.78,5,115
2024-04-30,3,3,770.84,5,115
2024-05-01,3,3,1179.78,5,115
2024-05-02,3,3,506.91,5,115
2024-05-03,3,3,1018.95,5,115
2024-05-04,3,3,740.46,5,115
2024-05-05,3,3,987.84,5,115
2024-05-06,3,3,1134.76,5,115
2024-05-07,3,3,778.39,5,115
2024-05-08,3,3,602.61,5,115
2024-05-09,3,3,1063.28,5,115
2024-05-10,3,3,917.55,5,115
2024-05-11,3,3,718.54,5,115
2024-05-12,3,3,1068.62,5,115
2024-05-13,3,3,1146.82,5,115
2024-05-14,3,3,1057.09,5,115
2024-05-15,3,3,707.48,5,115
2024-05-16,3,3,1004.96,5,115
2024-05-17,3,3,724.08,5,115
2024-05-18,3,3,1073.43,5,115
2024-05-19,3,3,665.24,5,115
2024-05-20,3,3,1097.22,5,115
2024-05-21,3,3,967.42,5,115
2024-05-22,3,3,983.8,5,115
2024-05-23,3,3,942.36,5,115
2024-05-24,3,3,1158.51,5,115
2024-05-25,3,3,580.73,5,115
2024-05-26,3,3,1215.1,5,115
2024-05-27,3,3,859.63,5,115
2024-05-28,3,3,951.7,5,115
2024-05-29,3,3,1004.72,5,115
2024-05-30,3,3,891.57,5,115
2024-05-31,3,3,477.2,5,115
2024-06-01,3,3,576.33,5,115
2024-06-02,3,3,1476.27,5,115
2024-06-03,3,3,527.95,5,115
2024-06-04,3,3,1443.43,5,115
2024-06-05,3,3,1139.76,5,115
2024-06-06,3,3,840.58,5,115
2024-06-07,3,3,711.03,5,115
2024-06-08,3,3,1026.5,5,115
2024-06-09,3,3,818.49,5,115
2024-06-10,3,3,794.85,5,115
2024-06-11,3,3,1219.57,5,115
2024-06-12,3,3,891.51,5,115
2024-06-13,3,3,673.85,5,115
2024-06-14,3,3,595.69,5,115
2024-06-15,3,3,801.36,5,115
2024-06-16,3,3,728.74,5,115
2024-06-17,3,3,1043.89,5,115
2024-06-18,3,3,803.65,5,115
2024-06-19,3,3,1189.17,5,115
2024-06-20,3,3,710.45,5,115
2024-06-21,3,3,887.63,5,115
2024-06-22,3,3,703.45,5,115
2024-06-23,3,3,716.28,5,115
2024-06-24,3,3,929.85,5,115
2024-06-25,3,3,1121.5,5,115
2024-06-26,3,3,940.24,5,115
2024-06-27,3,3,1355.33,5,115
2024-06-28,3,3,728.42,5,115
2024-06-29,3,3,675.47,5,115
2024-06-30,3,3,911.91,5,115
2024-07-01,3,3,843.17,5,115
2024-07-02,3,3,1368.01,5,115
2024-07-03,3,3,960.05,5,115
2024-07-04,3,3,684.33,5,115
2024-07-05,3,3,575.87,5,115
2024-07-06,3,3,883.24,5,115
2024-07-07,3,3,890.16,5,115
2024-07-08,3,3,1140.32,5,115
2024-07-09,3,3,556.88,5,115
2024-07-10,3,3,817.94,5,115
2024-07-11,3,3,618.92,5,115
2024-07-12,3,3,710.25,5,115
2024-07-13,3,3,408.89,5,115
2024-07-14,3,3,959.16,5,115
2024-07-15,3,3,853.38,5,115
2024-07-16,3,3,1067.43,5,115
2024-07-17,3,3,889.61,5,115
2024-07-18,3,3,951.45,5,115
2024-07-19,3,3,979.22,5,115
2024-07-20,3,3,828.82,5,115
2024-07-21,3,3,814.64,5,115
2024-07-22,3,3,703.25,5,115
2024-07-23,3,3,1040.5,5,115
2024-07-24,3,3,751.4,5,115
2024-07-25,3,3,962.37,5,115
2024-07-26,3,3,444.76,5,115
2024-07-27,3,3,711.56,5,115
2024-07-28,3,3,795.25,5,115
2024-07-29,3,3,883.11,5,115
2024-07-30,3,3,998.57,5,115
2024-07-31,3,3,585.78,5,115
2024-08-01,3,3,1069.99,5,115
2024-08-02,3,3,613.18,5,115
2024-08-03,3,3,635.71,5,115
2024-08-04,3,3,786.61,5,115
2024-08-05,3,3,942.46,5,115
2024-08-06,3,3,1208.05,5,115
2024-08-07,3,3,1058.67,5,115
2024-08-08,3,3,1459.79,5,115
2024-08-09,3,3,407.13,5,115
2024-08-10,3,3,889.28,5,115
2024-08-11,3,3,522.42,5,115
2024-08-12,3,3,551.97,5,115
2024-08-13,3,3,843.08,5,115
2024-08-14,3,3,849.18,5,115
2024-08-15,3,3,966.01,5,115
2024-08-16,3,3,754.73,5,115
2024-08-17,3,3,685.06,5,115
2024-08-18,3,3,914.92,5,115
2024-08-19,3,3,827.93,5,115
2024-08-20,3,3,1038.91,5,115
2024-08-21,3,3,1121.14,5,115
2024-08-22,3,3,1179.56,5,115
2024-08-23,3,3,874.06,5,115
2024-08-24,3,3,497.39,5,115
2024-08-25,3,3,946.71,5,115
2024-08-26,3,3,849.76,5,115
2024-08-27,3,3,943.47,5,115
2024-08-28,3,3,406.63,5,115
2024-08-29,3,3,678.31,5,115
2024-08-30,3,3,860.32,5,115
2024-08-31,3,3,812.01,5,115
2024-09-01,3,3,1419.74,5,115
2024-09-02,3,3,511.76,5,115
2024-09-03,3,3,978.18,5,115
2024-09-04,3,3,984.75,5,115
2024-09-05,3,3,853.61,5,115
2024-09-06,3,3,555.89,5,115
2024-09-07,3,3,771.18,5,115
2024-09-08,3,3,866.59,5,115
2024-09-09,3,3,811.76,5,115
2024-09-10,3,3,1409.16,5,115
2024-09-11,3,3,1211.01,5,115
2024-09-12,3,3,964.58,5,115
2024-09-13,3,3,736.18,5,115
2024-09-14,3,3,670.66,5,115
2024-09-15,3,3,675.33,5,115
2024-09-16,3,3,599.22,5,115
2024-09-17,3,3,730.63,5,115
2024-09-18,3,3,1011.51,5,115
2024-09-19,3,3,615.18,5,115
2024-09-20,3,3,1077.27,5,115
2024-09-21,3,3,971.17,5,115
2024-09-22,3,3,823.04,5,115
2024-09-23,3,3,726.78,5,115
2024-09-24,3,3,800.58,5,115
2024-09-25,3,3,777.38,5,115
2024-09-26,3,3,1000.27,5,115
2024-09-27,3,3,445.82,5,115
2024-09-28,3,3,538.4,5,115
2024-09-29,3,3,723.09,5,115
2024-09-30,3,3,1018.23,5,115
2024-10-01,3,3,1044.22,5,115
2024-10-02,3,3,865.31,5,115
2024-10-03,3,3,1080.36,5,115
2024-10-04,3,3,449.03,5,115
2024-10-05,3,3,744.15,5,115
2024-10-06,3,3,1008.65,5,115
2024-10-07,3,3,942.65,5,115
2024-10-08,3,3,1327.68,5,115
2024-10-09,3,3,775.58,5,115
2024-10-10,3,3,1134.13,5,115
2024-10-11,3,3,738.06,5,115
2024-10-12,3,3,593.03,5,115
2024-10-13,3,3,630.63,5,115
2024-10-14,3,3,852.41,5,115
2024-10-15,3,3,800.13,5,115
2024-10-16,3,3,1026.37,5,115
2024-10-17,3,3,1149.53,5,115
2023-10-19,3,4,470.93,5,58
2023-10-20,3,4,330.06,5,58
2023-10-21,3,4,462.13,5,58
2023-10-22,3,4,432.38,5,58
2023-10-23,3,4,624.75,5,58
2023-10-24,3,4,619.43,5,58
2023-10-25,3,4,334.26,5,58
2023-10-26,3,4,452.94,5,58
2023-10-27,3,4,440.02,5,58
2023-10-28,3,4,354.39,5,58
2023-10-29,3,4,451.31,5,58
2023-10-30,3,4,329.85,5,58
2023-10-31,3,4,537.82,5,58
2023-11-01,3,4,350.07,5,58
2023-11-02,3,4,347.19,5,58
2023-11-03,3,4,162.46,5,58
2023-11-04,3,4,347.92,5,58
2023-11-05,3,4,347.11,5,58
2023-11-06,3,4,452.81,5,58
2023-11-07,3,4,560.28,5,58
2023-11-08,3,4,470.86,5,58
2023-11-09,3,4,350.2,5,58
2023-11-10,3,4,374.49,5,58
2023-11-11,3,4,496.28,5,58
2023-11-12,3,4,340.66,5,58
2023-11-13,3,4,519.95,5,58
2023-11-14,3,4,649.51,5,58
2023-11-15,3,4,593.32,5,58
2023-11-16,3,4,319.28,5,58
2023-11-17,3,4,343.41,5,58
2023-11-18,3,4,339.51,5,58
2023-11-19,3,4,274.09,5,58
2023-11-20,3,4,342.33,5,58
2023-11-21,3,4,554.1,5,58
2023-11-22,3,4,669.08,5,58
2023-11-23,3,4,389.14,5,58
2023-11-24,3,4,280.38,5,58
2023-11-25,3,4,471.34,5,58
2023-11-26,3,4,451.27,5,58
2023-11-27,3,4,359.44,5,58
2023-11-28,3,4,517.73,5,58
2023-11-29,3,4,454.94,5,58
2023-11-30,3,4,313.42,5,58
2023-12-01,3,4,316.38,5,58
2023-12-02,3,4,467.74,5,58
2023-12-03,3,4,434.36,5,58
2023-12-04,3,4,545.85,5,58
2023-12-05,3,4,630.79,5,58
2023-12-06,3,4,456.92,5,58
2023-12-07,3,4,510.84,5,58
2023-12-08,3,4,345.24,5,58
2023-12-09,3,4,424.97,5,58
2023-12-10,3,4,487.78,5,58
2023-12-11,3,4,615.74,5,58
2023-12-12,3,4,623.91,5,58
2023-12-13,3,4,451.14,5,58
2023-12-14,3,4,516.1,5,58
2023-12-15,3,4,330.54,5,58
2023-12-16,3,4,300.98,5,58
2023-12-17,3,4,663.69,5,58
2023-12-18,3,4,539.08,5,58
2023-12-19,3,4,446.87,5,58
2023-12-20,3,4,508.92,5,58
2023-12-21,3,4,637.94,5,58
2023-12-22,3,4,506.0,5,58
2023-12-23,3,4,336.46,5,58
2023-12-24,3,4,431.55,5,58
2023-12-25,3,4,254.8,5,58
2023-12-26,3,4,372.12,5,58
2023-12-27,3,4,330.41,5,58
2023-12-28,3,4,322.02,5,58
2023-12-29,3,4,237.03,5,58
2023-12-30,3,4,337.27,5,58
2023-12-31,3,4,437.73,5,58
2024-01-01,3,4,362.39,5,58
2024-01-02,3,4,753.52,5,58
2024-01-03,3,4,560.45,5,58
2024-01-04,3,4,352.94,5,58
2024-01-05,3,4,463.06,5,58
2024-01-06,3,4,327.13,5,58
2024-01-07,3,4,326.86,5,58
2024-01-08,3,4,673.13,5,58
2024-01-09,3,4,482.29,5,58
2024-01-10,3,4,169.17,5,58
2024-01-11,3,4,307.1,5,58
2024-01-12,3,4,271.8,5,58
2024-01-13,3,4,324.98,5,58
2024-01-14,3,4,307.3,5,58
2024-01-15,3,4,380.04,5,58
2024-01-16,3,4,508.11,5,58
2024-01-17,3,4,462.36,5,58
2024-01-18,3,4,472.25,5,58
2024-01-19,3,4,301.7,5,58
2024-01-20,3,4,251.13,5,58
2024-01-21,3,4,290.86,5,58
2024-01-22,3,4,512.32,5,58
2024-01-23,3,4,689.25,5,58
2024-01-24,3,4,731.34,5,58
2024-01-25,3,4,416.83,5,58
2024-01-26,3,4,288.89,5,58
2024-01-27,3,4,441.49,5,58
2024-01-28,3,4,247.81,5,58
2024-01-29,3,4,484.62,5,58
2024-01-30,3,4,517.49,5,58
2024-01-31,3,4,475.83,5,58
2024-02-01,3,4,439.46,5,58
2024-02-02,3,4,395.24,5,58
2024-02-03,3,4,206.06,5,58
2024-02-04,3,4,326.96,5,58
2024-02-05,3,4,449.16,5,58
2024-02-06,3,4,690.43,5,58
2024-02-07,3,4,186.8,5,58
2024-02-08,3,4,416.62,5,58
2024-02-09,3,4,441.68,5,58
2024-02-10,3,4,277.21,5,58
2024-02-11,3,4,325.92,5,58
2024-02-12,3,4,568.17,5,58
2024-02-13,3,4,374.96,5,58
2024-02-14,3,4,599.42,5,58
2024-02-15,3,4,578.77,5,58
2024-02-16,3,4,298.8,5,58
2024-02-17,3,4,250.08,5,58
2024-02-18,3,4,455.83,5,58
2024-02-19,3,4,429.78,5,58
2024-02-20,3,4,714.45,5,58
2024-02-21,3,4,395.55,5,58
2024-02-22,3,4,615.57,5,58
2024-02-23,3,4,414.67,5,58
2024-02-24,3,4,290.52,5,58
2024-02-25,3,4,354.57,5,58
2024-02-26,3,4,437.31,5,58
2024-02-27,3,4,484.08,5,58
2024-02-28,3,4,498.13,5,58
2024-02-29,3,4,342.27,5,58
2024-03-01,3,4,360.76,5,58
2024-03-02,3,4,240.43,5,58
2024-03-03,3,4,437.2,5,58
2024-03-04,3,4,305.75,5,58
2024-03-05,3,4,595.66,5,58
2024-03-06,3,4,604.02,5,58
2024-03-07,3,4,517.01,5,58
2024-03-08,3,4,354.22,5,58
2024-03-09,3,4,455.22,5,58
2024-03-10,3,4,503.61,5,58
2024-03-11,3,4,523.23,5,58
2024-03-12,3,4,544.92,5,58
2024-03-13,3,4,645.7,5,58
2024-03-14,3,4,424.29,5,58
2024-03-15,3,4,488.72,5,58
2024-03-16,3,4,298.5,5,58
2024-03-17,3,4,388.78,5,58
2024-03-18,3,4,355.38,5,58
2024-03-19,3,4,634.58,5,58
2024-03-20,3,4,560.61,5,58
2024-03-21,3,4,362.38,5,58
2024-03-22,3,4,324.92,5,58
2024-03-23,3,4,182.17,5,58
2024-03-24,3,4,704.31,5,58
2024-03-25,3,4,323.73,5,58
2024-03-26,3,4,397.07,5,58
2024-03-27,3,4,317.3,5,58
2024-03-28,3,4,507.63,5,58
2024-03-29,3,4,377.17,5,58
2024-03-30,3,4,406.1,5,58
2024-03-31,3,4,340.93,5,58
2024-04-01,3,4,443.57,5,58
2024-04-02,3,4,467.19,5,58
2024-04-03,3,4,536.38,5,58
2024-04-04,3,4,275.98,5,58
2024-04-05,3,4,304.95,5,58
2024-04-06,3,4,383.31,5,58
2024-04-07,3,4,397.69,5,58
2024-04-08,3,4,375.2,5,58
2024-04-09,3,4,602.13,5,58
2024-04-10,3,4,524.39,5,58
2024-04-11,3,4,368.88,5,58
2024-04-12,3,4,406.19,5,58
2024-04-13,3,4,429.36,5,58
2024-04-14,3,4,477.7,5,58
2024-04-15,3,4,394.81,5,58
2024-04-16,3,4,403.07,5,58
2024-04-17,3,4,711.09,5,58
2024-04-18,3,4,552.44,5,58
2024-04-19,3,4,355.88,5,58
2024-04-20,3,4,308.47,5,58
2024-04-21,3,4,389.61,5,58
2024-04-22,3,4,540.38,5,58
2024-04-23,3,4,802.97,5,58
2024-04-24,3,4,291.88,5,58
2024-04-25,3,4,207.47,5,58
2024-04-26,3,4,400.47,5,58
2024-04-27,3,4,415.27,5,58
2024-04-28,3,4,396.6,5,58
2024-04-29,3,4,188.66,5,58
2024-04-30,3,4,415.86,5,58
2024-05-01,3,4,451.4,5,58
2024-05-02,3,4,339.83,5,58
2024-05-03,3,4,456.78,5,58
2024-05-04,3,4,342.2,5,58
2024-05-05,3,4,505.53,5,58
2024-05-06,3,4,607.27,5,58
2024-05-07,3,4,427.24,5,58
2024-05-08,3,4,338.26,5,58
2024-05-09,3,4,581.33,5,58
2024-05-10,3,4,207.68,5,58
2024-05-11,3,4,375.32,5,58
2024-05-12,3,4,423.83,5,58
2024-05-13,3,4,389.53,5,58
2024-05-14,3,4,745.08,5,58
2024-05-15,3,4,733.29,5,58
2024-05-16,3,4,360.74,5,58
2024-05-17,3,4,491.21,5,58
2024-05-18,3,4,323.88,5,58
2024-05-19,3,4,300.99,5,58
2024-05-20,3,4,521.94,5,58
2024-05-21,3,4,611.12,5,58
2024-05-22,3,4,536.0,5,58
2024-05-23,3,4,356.12,5,58
2024-05-24,3,4,322.92,5,58
2024-05-25,3,4,297.72,5,58
2024-05-26,3,4,524.67,5,58
2024-05-27,3,4,526.49,5,58
2024-05-28,3,4,586.17,5,58
2024-05-29,3,4,698.24,5,58
2024-05-30,3,4,482.27,5,58
2024-05-31,3,4,284.66,5,58
2024-06-01,3,4,513.68,5,58
2024-06-02,3,4,473.28,5,58
2024-06-03,3,4,398.8,5,58
2024-06-04,3,4,603.69,5,58
2024-06-05,3,4,572.26,5,58
2024-06-06,3,4,432.53,5,58
2024-06-07,3,4,419.75,5,58
2024-06-08,3,4,260.2,5,58
2024-06-09,3,4,363.03,5,58
2024-06-10,3,4,328.63,5,58
2024-06-11,3,4,772.85,5,58
2024-06-12,3,4,439.84,5,58
2024-06-13,3,4,443.45,5,58
2024-06-14,3,4,253.85,5,58
2024-06-15,3,4,288.71,5,58
2024-06-16,3,4,414.42,5,58
2024-06-17,3,4,428.65,5,58
2024-06-18,3,4,519.45,5,58
2024-06-19,3,4,574.14,5,58
2024-06-20,3,4,422.43,5,58
2024-06-21,3,4,369.67,5,58
2024-06-22,3,4,391.81,5,58
2024-06-23,3,4,664.95,5,58
2024-06-24,3,4,436.17,5,58
2024-06-25,3,4,542.48,5,58
2024-06-26,3,4,454.63,5,58
2024-06-27,3,4,305.0,5,58
2024-06-28,3,4,322.88,5,58
2024-06-29,3,4,451.79,5,58
2024-06-30,3,4,367.99,5,58
2024-07-01,3,4,298.29,5,58
2024-07-02,3,4,583.23,5,58
2024-07-03,3,4,532.07,5,58
2024-07-04,3,4,424.89,5,58
2024-07-05,3,4,488.7,5,58
2024-07-06,3,4,386.08,5,58
2024-07-07,3,4,251.53,5,58
2024-07-08,3,4,272.25,5,58
2024-07-09,3,4,388.21,5,58
2024-07-10,3,4,562.9,5,58
2024-07-11,3,4,366.34,5,58
2024-07-12,3,4,392.0,5,58
2024-07-13,3,4,351.85,5,58
2024-07-14,3,4,471.23,5,58
2024-07-15,3,4,377.27,5,58
2024-07-16,3,4,489.57,5,58
2024-07-17,3,4,432.15,5,58
2024-07-18,3,4,379.86,5,58
2024-07-19,3,4,389.55,5,58
2024-07-20,3,4,460.47,5,58
2024-07-21,3,4,489.92,5,58
2024-07-22,3,4,441.44,5,58
2024-07-23,3,4,721.71,5,58
2024-07-24,3,4,452.83,5,58
2024-07-25,3,4,398.81,5,58
2024-07-26,3,4,335.52,5,58
2024-07-27,3,4,312.33,5,58
2024-07-28,3,4,285.77,5,58
2024-07-29,3,4,349.3,5,58
2024-07-30,3,4,362.45,5,58
2024-07-31,3,4,403.39,5,58
2024-08-01,3,4,345.4,5,58
2024-08-02,3,4,242.24,5,58
2024-08-03,3,4,328.74,5,58
2024-08-04,3,4,595.75,5,58
2024-08-05,3,4,451.27,5,58
2024-08-06,3,4,677.59,5,58
2024-08-07,3,4,335.34,5,58
2024-08-08,3,4,377.49,5,58
2024-08-09,3,4,397.44,5,58
2024-08-10,3,4,254.14,5,58
2024-08-11,3,4,668.88,5,58
2024-08-12,3,4,320.08,5,58
2024-08-13,3,4,612.04,5,58
2024-08-14,3,4,368.87,5,58
2024-08-15,3,4,417.58,5,58
2024-08-16,3,4,298.93,5,58
2024-08-17,3,4,337.39,5,58
2024-08-18,3,4,570.86,5,58
2024-08-19,3,4,392.49,5,58
2024-08-20,3,4,456.45,5,58
2024-08-21,3,4,516.34,5,58
2024-08-22,3,4,595.22,5,58
2024-08-23,3,4,391.04,5,58
2024-08-24,3,4,401.78,5,58
2024-08-25,3,4,415.51,5,58
2024-08-26,3,4,429.02,5,58
2024-08-27,3,4,435.04,5,58
2024-08-28,3,4,660.34,5,58
2024-08-29,3,4,413.65,5,58
2024-08-30,3,4,309.59,5,58
2024-08-31,3,4,427.87,5,58
2024-09-01,3,4,480.37,5,58
2024-09-02,3,4,208.78,5,58
2024-09-03,3,4,469.91,5,58
2024-09-04,3,4,305.64,5,58
2024-09-05,3,4,316.62,5,58
2024-09-06,3,4,296.15,5,58
2024-09-07,3,4,293.06,5,58
2024-09-08,3,4,421.34,5,58
2024-09-09,3,4,696.83,5,58
2024-09-10,3,4,354.42,5,58
2024-09-11,3,4,436.8,5,58
2024-09-12,3,4,287.83,5,58
2024-09-13,3,4,343.08,5,58
2024-09-14,3,4,348.17,5,58
2024-09-15,3,4,435.36,5,58
